Area,Location,City,Price
1232,52,0,8100000
1000,82,0,3825000
1000,82,0,3865000
1005,14,0,3900000
1055,14,0,4100000
1000,14,0,4000000
1365,14,0,5300000
1050,14,0,4100000
1600,52,0,13400000
1600,52,0,13500000
1500,52,0,13500000
1300,50,0,8450000
1230,50,0,7995000
1305,50,0,8874000
1195,50,0,7767000
1545,99,0,13899999
2240,99,0,20099999
1750,99,0,15700000
1520,48,0,9800000
1180,48,0,7650000
1180,48,0,7200000
1520,48,0,10200000
1933,48,0,12800000
1826,48,0,12600000
1749,48,0,13600000
1749,48,0,12600000
1739,48,0,12400000
1145,8,0,4751000
1100,8,0,4565000
1590,16,0,9222000
1305,50,0,8874000
1300,50,0,8450000
1730,99,0,15500000
1480,64,0,9000000
1865,100,0,11399999
1865,100,0,11200000
1865,100,0,11500000
1241,17,0,7600000
1232,17,0,7300000
1221,17,0,7450000
1220,17,0,7300000
1210,17,0,7000000
1375,17,0,7950000
1368,17,0,8350000
1375,17,0,8250000
1368,17,0,8050000
1366,17,0,7800000
1358,17,0,7800000
1241,17,0,7800000
1232,17,0,7450000
1055,14,0,4000000
1055,14,0,4100000
1020,14,0,4100000
1055,14,0,4200000
920,14,0,3735000
920,22,0,3735000
920,14,0,3735000
1260,14,0,5050000
1260,14,0,5100000
1015,14,0,4000000
1055,14,0,4200000
1280,14,0,5075000
1005,14,0,3975000
1005,14,0,4000000
1055,14,0,4100000
1280,14,0,5100000
1053,14,0,4100000
1054,14,0,4100000
1361,14,0,5300000
1750,99,0,15700000
788,35,0,2876000
718,35,0,2620000
1005,35,0,3668000
1332,35,0,4861000
1215,54,0,4900000
1482,52,0,10500000
1346,52,0,9614000
1232,52,0,8800000
1745,8,0,5933000
1660,8,0,5644000
1850,57,0,11800000
1850,57,0,12200000
1850,57,0,12500000
1850,57,0,11500000
1209,2,0,5561000
1238,2,0,5694000
1250,2,0,5750000
1195,2,0,5497000
1223,2,0,5625000
1113,2,0,7356000
1040,2,0,6916000
1183,2,0,7778000
1129,2,0,7452000
1125,2,0,7428000
1199,2,0,7873999
4450,19,0,44900000
4310,19,0,43400000
4000,19,0,40300000
1901,101,0,19300000
3029,101,0,30900000
1447,30,0,17500000
2293,30,0,25000000
1170,53,0,5500000
1685,55,0,9267000
1585,55,0,8717000
1463,55,0,8045999
1047,6,0,5339000
1030,6,0,5253000
1586,6,0,8088000
1387,6,0,7073000
1254,6,0,6395000
1426,6,0,7272000
1394,6,0,7109000
1430,6,0,7293000
1501,6,0,7655000
1335,6,0,6808000
1835,8,0,11600000
1850,8,0,11700000
1860,8,0,11700000
1765,8,0,11200000
1830,8,0,11500000
1730,8,0,11000000
1393,16,0,7900000
1800,56,0,16500000
720,57,0,3024000
1250,57,0,5250000
1225,57,0,5145000
1190,57,0,4998000
1200,57,0,5040000
1100,57,0,4620000
1140,35,0,3420000
940,35,0,2820000
1320,35,0,3960000
1160,35,0,3479999
960,35,0,2880000
1060,35,0,3180000
1140,5,0,5100000
1080,23,0,5250000
1555,20,0,8230000
960,33,0,5400000
1225,23,0,5400000
1555,20,0,8500000
1555,20,0,8600000
1576,55,0,10200000
1709,55,0,11100000
1550,55,0,10000000
1813,55,0,11700000
1746,55,0,11299999
1717,55,0,11100000
1665,55,0,10800000
1657,55,0,10700000
1773,55,0,11500000
2600,101,0,26200000
3590,101,0,36200000
3701,101,0,37500000
3170,101,0,31700000
2807,101,0,28400000
1462,76,0,7262000
1172,76,0,6659999
1478,76,0,8087000
1251,76,0,6213000
1589,76,0,7840000
1629,76,0,8897000
3012,65,0,29300000
1901,16,0,9999000
1011,30,0,4550000
3517,78,0,40400000
2883,78,0,33100000
3498,78,0,40199999
3621,78,0,41600000
2929,78,0,33600000
2791,78,0,32000000
1178,76,0,5771000
1309,76,0,6412000
1707,76,0,8362000
1304,76,0,6388000
765,76,0,3747000
1492,76,0,7309000
1093,76,0,5354000
938,76,0,4595000
1699,76,0,8323000
1500,76,0,7348000
1938,76,0,9494000
1477,76,0,7234999
1274,76,0,6241000
1075,76,0,5266000
1017,76,0,4982000
1738,76,0,8514000
1283,76,0,6285000
1257,76,0,6158000
712,76,0,3488000
1120,76,0,8234999
1450,76,0,10600000
1180,76,0,8676000
770,76,0,5661000
1430,76,0,10500000
1300,76,0,9558000
1630,76,0,11900000
1210,76,0,8897000
950,76,0,6984999
1480,76,0,10800000
1260,76,0,9264000
1010,76,0,7426000
1530,76,0,11200000
1600,76,0,11700000
680,76,0,5000000
910,76,0,6691000
1310,35,0,4800000
2350,16,0,13500000
4053,102,0,68700000
814,26,0,4359000
1405,12,0,8570000
3613,103,0,23500000
1545,10,0,9900000
2678,102,0,46100000
966,26,0,5055000
1286,26,0,6819000
708,26,0,3872999
930,5,0,4371000
930,5,0,4371000
1040,5,0,4888000
975,5,0,4582000
1028,5,0,4831000
1031,5,0,4845000
1033,5,0,4855000
1407,5,0,5200000
905,7,0,4163000
1107,30,0,4950000
1030,7,0,4738000
1151,21,0,6655000
1295,21,0,7476000
1696,21,0,9762000
1700,21,0,9785000
2700,104,0,17900000
1900,19,0,16000000
2000,42,0,16500000
2700,42,0,28000000
2200,88,0,18500000
1178,52,0,5301000
1500,12,0,8900000
1350,3,0,6061000
1650,3,0,7408000
1355,3,0,6083000
1325,3,0,5949000
1260,3,0,5657000
1225,3,0,5500000
1300,3,0,5837000
1082,59,0,5848000
883,59,0,5089000
800,59,0,4789000
4622,67,0,50100000
1097,17,0,4600000
1076,17,0,4500000
1235,17,0,5150000
1163,26,0,6233000
1560,10,0,10100000
538,23,0,3500000
1873,23,0,11600000
1476,17,0,9335000
1265,17,0,8001000
1527,17,0,9658000
538,23,0,3500000
1891,51,0,11600000
1877,51,0,11399999
1845,51,0,11000000
1888,51,0,11500000
1892,51,0,11700000
1798,51,0,10800000
1862,51,0,11200000
1216,12,0,5900000
1340,12,0,8500000
3628,103,0,23600000
1000,82,0,3800000
1076,17,0,4500000
1097,17,0,4600000
1076,17,0,4550000
1235,17,0,5150000
1124,17,0,4700000
1076,17,0,4560000
1097,17,0,4635000
1635,10,0,10600000
4332,67,0,46500000
1260,52,0,5670000
1272,12,0,6000000
3596,15,0,30500000
4239,15,0,36000000
2666,15,0,22599999
1195,50,0,8365000
1205,50,0,7831999
1044,50,0,9174000
1230,50,0,8662000
1300,50,0,9100000
1205,50,0,7831999
1305,50,0,8874000
1205,50,0,8492000
1195,50,0,7767000
1375,52,0,7000000
1545,99,0,14700000
1205,50,0,8435000
1901,16,0,10800000
1901,16,0,10800000
1337,16,0,7900000
1337,16,0,7900000
1978,84,0,13799999
1505,12,0,9436000
1535,35,0,8700000
1110,35,0,6400000
1455,65,0,9200000
1105,68,0,7000000
1271,2,0,8200000
1078,2,0,6300000
3273,15,0,27799999
2697,15,0,22900000
5300,15,0,45000000
3633,15,0,30800000
5384,15,0,45700000
4289,15,0,36400000
4977,79,0,113400000
1635,10,0,10600000
1475,10,0,9200000
1360,12,0,8700000
1405,12,0,8570000
1408,16,0,8025000
1076,17,0,4300000
1841,7,0,11399999
1183,12,0,6300000
1620,10,0,10300000
1869,7,0,11500000
1360,12,0,8700000
1470,18,0,10100000
1575,18,0,10800000
1360,18,0,9446000
1715,18,0,11700000
1184,18,0,8306999
655,18,0,4883000
1680,18,0,11500000
1195,18,0,8378000
820,18,0,5951000
1310,302,1,5500000
1126,303,1,5350000
1307,304,1,8205000
3600,305,1,23400000
1700,306,1,10100000
576,307,1,2950000
1207,308,1,7600000
604,309,1,2234000
986,310,1,5521000
1345,311,1,6321000
510,312,1,3404000
1508,313,1,11600000
1245,304,1,6536000
1565,314,1,24200000
1306,315,1,8162000
1113,316,1,6190000
1479,315,1,9613000
1640,316,1,7542000
1112,317,1,6338000
645,318,1,2724000
738,319,1,3388000
804,302,1,3175000
2474,306,1,19100000
701,320,1,4065999
1350,321,1,6500000
785,322,1,5500000
538,323,1,3500000
1361,324,1,17000000
677,318,1,2499000
868,310,1,4165999
920,321,1,4875000
850,325,1,3442000
850,310,1,4165000
1019,326,1,5298000
1080,310,1,5184000
1943,327,1,10000000
1245,328,1,6225000
817,329,1,5599000
1185,306,1,6100000
779,308,1,2960000
1330,330,1,7200000
2011,331,1,35000000
1112,332,1,4998000
612,333,1,3400000
900,334,1,6500000
1641,335,1,8675000
963,314,1,6259000
1062,336,1,3400000
940,337,1,12000000
1400,338,1,5999000
1671,313,1,10400000
1952,316,1,8000000
944,316,1,5003000
975,339,1,4192000
1060,340,1,5500000
1481,329,1,9110000
965,312,1,3377000
1128,341,1,5978000
1219,339,1,6000000
1300,342,1,12000000
1298,343,1,9086000
1900,316,1,9500000
1213,344,1,5500000
1560,345,1,20000000
2325,332,1,17500000
1389,307,1,6800000
1250,317,1,6463000
1603,318,1,6409999
1000,346,1,5000000
1238,347,1,5261000
801,348,1,3083000
789,349,1,3000000
2533,350,1,43000000
923,303,1,4153000
2000,329,1,13200000
960,321,1,3850000
1170,351,1,19300000
1471,317,1,9000000
1181,352,1,6500000
768,353,1,3072000
657,354,1,4800000
1187,306,1,7400000
700,318,1,2500000
954,353,1,4100000
722,353,1,3032000
1645,316,1,9746000
1443,347,1,6203000
894,355,1,3500000
1323,334,1,7936000
745,356,1,4000000
560,357,1,2800000
2056,358,1,43099999
920,359,1,10000000
1250,360,1,9000000
721,361,1,3881000
855,347,1,3300000
1569,362,1,11700000
850,314,1,13600000
1140,339,1,7000000
660,302,1,2771000
643,302,1,2699000
1196,302,1,5022000
633,302,1,2657000
926,302,1,3888000
650,302,1,2729000
1931,302,1,8108000
538,304,1,3306000
1314,304,1,8248999
1027,304,1,6447000
1358,304,1,8525000
1024,304,1,6428000
2686,304,1,16800000
1561,304,1,9799000
1296,304,1,8136000
1566,304,1,9831000
1829,304,1,11399999
1564,304,1,9818000
1348,304,1,8462000
1944,304,1,12200000
2640,304,1,16500000
549,304,1,3372999
2630,304,1,16500000
2616,304,1,16399999
1599,304,1,10000000
6600,305,1,42900000
3600,305,1,23400000
1140,306,1,6834000
1130,306,1,6773999
1200,306,1,7194000
855,307,1,3990000
635,306,1,3806000
1175,306,1,7044000
1645,306,1,9861000
1170,306,1,7014000
1760,306,1,10500000
1740,306,1,10400000
1190,306,1,7134000
1730,306,1,10300000
1536,303,1,7295999
1339,303,1,6360000
1791,303,1,8507000
936,308,1,5500000
1179,308,1,7550000
988,308,1,5735000
955,308,1,5560000
1224,308,1,7700000
958,308,1,5580000
948,308,1,5520000
648,309,1,2397000
625,306,1,3746000
1210,306,1,7253000
1215,306,1,7283000
1790,306,1,10900000
1502,363,1,7056999
5037,363,1,29200000
5093,363,1,29500000
1865,363,1,8763000
1076,310,1,6025000
1030,310,1,5768000
812,310,1,4547000
930,310,1,5208000
1300,310,1,7280000
1382,311,1,6495000
1445,311,1,6791000
1551,311,1,7289000
1626,311,1,7642000
753,312,1,4641000
801,312,1,4907000
761,312,1,4685000
727,312,1,4498000
784,312,1,4812000
1431,313,1,11000000
1494,313,1,11500000
1296,313,1,10000000
1302,313,1,10000000
1432,313,1,11000000
1367,313,1,10500000
1349,313,1,10400000
1551,313,1,12000000
1485,313,1,11500000
1353,313,1,10400000
1352,313,1,10400000
1396,313,1,10800000
1239,304,1,6504000
1647,304,1,8646000
1229,304,1,6452000
1618,304,1,8494000
1227,304,1,6441000
1231,304,1,6462000
1230,304,1,6456999
1604,304,1,8421000
1208,304,1,6342000
527,304,1,2766000
1671,313,1,9357000
1606,304,1,8431000
1827,313,1,10200000
1614,304,1,8473000
1200,304,1,6300000
1546,313,1,8657000
1569,304,1,8237000
1452,313,1,8131000
574,304,1,3013000
576,304,1,3024000
1286,313,1,7201000
1316,304,1,6909000
1550,313,1,8680000
1554,304,1,8158000
1421,313,1,7956999
566,304,1,2971000
1288,304,1,6762000
1289,313,1,7218000
568,304,1,2982000
1563,304,1,8205000
1593,313,1,8920000
1302,304,1,6834999
1528,313,1,8556000
564,304,1,2961000
1846,315,1,11500000
1850,315,1,11500000
920,364,1,4140000
952,364,1,4284000
950,364,1,4275000
891,364,1,4009000
956,364,1,4302000
906,364,1,4077000
987,364,1,4441000
993,364,1,4468000
927,364,1,4171000
942,364,1,4239000
931,364,1,4189000
865,364,1,3892000
1161,314,1,15000000
1500,331,1,27300000
1437,316,1,7784999
1310,316,1,7841000
1006,316,1,5663000
1120,316,1,6224000
1119,316,1,6219000
1118,316,1,6214000
1004,316,1,5778000
1115,316,1,6200000
1114,316,1,6195000
1003,316,1,5648000
1094,316,1,6245000
1026,316,1,5816000
1103,316,1,6141000
1075,316,1,6003000
1073,316,1,5993000
1010,316,1,5682000
1009,316,1,5678000
1124,316,1,6776000
1133,316,1,6853000
1158,315,1,7527000
1025,315,1,6662000
1594,315,1,10300000
1106,364,1,6083000
1816,364,1,10200000
2096,364,1,11500000
1557,364,1,8563000
584,364,1,3211999
1633,364,1,8981000
598,364,1,3289000
993,364,1,5461000
2200,365,1,39000000
917,317,1,5226000
1163,317,1,6629000
979,317,1,5580000
929,317,1,5295000
906,344,1,5889000
942,344,1,6123000
1008,344,1,6552000
1197,344,1,7780000
1013,344,1,6584000
1102,344,1,7163000
913,344,1,5934000
1571,366,1,10200000
1141,366,1,7415000
1040,366,1,6758000
1479,366,1,9612000
1116,366,1,7252000
1158,366,1,7525000
1026,366,1,6667000
1025,366,1,6661000
1594,366,1,10300000
1568,366,1,10100000
1067,366,1,6934000
1515,316,1,6967000
1415,316,1,6506999
541,319,1,2529000
544,319,1,2542000
742,319,1,3404999
740,319,1,3397000
540,319,1,2525000
739,319,1,3392000
586,319,1,2725000
724,319,1,3327000
583,319,1,2710000
550,319,1,2567000
745,319,1,3418000
582,319,1,2708000
546,319,1,2550000
747,319,1,3427000
572,302,1,2259000
510,302,1,2014000
702,302,1,2772000
806,302,1,3183000
706,302,1,2788000
507,302,1,2002000
701,302,1,2768000
700,302,1,2765000
821,302,1,3242000
622,302,1,2456000
620,302,1,2449000
619,302,1,2445000
627,302,1,2476000
522,302,1,2061000
614,302,1,2425000
810,302,1,3199000
519,302,1,2050000
618,302,1,2441000
2277,306,1,17600000
1800,306,1,13000000
2533,306,1,19500000
1938,306,1,13899999
2621,306,1,20200000
1990,306,1,14300000
1825,306,1,13100000
952,344,1,5712000
796,344,1,4776000
1270,344,1,7620000
930,344,1,5580000
897,344,1,5382000
821,367,1,4695000
1020,367,1,5833000
921,367,1,5267000
1229,367,1,7028000
892,367,1,5101000
629,367,1,3597000
1846,315,1,13300000
1306,315,1,9500000
1850,315,1,13700000
1092,320,1,6333000
701,320,1,4065999
778,320,1,4513000
638,325,1,2743000
550,368,1,2089999
2684,324,1,33500000
1733,324,1,21600000
677,318,1,2499000
589,310,1,2827000
976,310,1,4684000
876,310,1,4204000
1231,310,1,5908000
677,318,1,2500000
677,318,1,2750000
884,321,1,4684000
914,321,1,4843000
830,321,1,4398000
850,325,1,3442000
900,325,1,3554999
900,325,1,3554999
930,325,1,3627000
750,310,1,3675000
1070,310,1,5243000
951,369,1,6181000
486,369,1,3159000
922,369,1,5993000
1251,369,1,8131000
1070,369,1,6955000
1001,326,1,5205000
1050,326,1,5460000
888,326,1,4617000
1200,326,1,6240000
1000,370,1,11500000
1000,357,1,8000000
725,310,1,3479999
806,310,1,3868000
756,310,1,3628000
766,310,1,3676000
1000,328,1,5000000
1003,328,1,5015000
1161,328,1,5805000
898,328,1,4490000
815,329,1,5599000
560,306,1,2900000
540,306,1,2800000
1035,306,1,5400000
1250,371,1,17400000
570,372,1,2500000
570,372,1,2475000
575,372,1,2480000
1020,366,1,5300000
677,318,1,2520000
677,318,1,2675000
677,318,1,2475000
900,349,1,3443000
552,349,1,2003000
881,308,1,3347000
700,349,1,2731000
892,318,1,3700000
840,373,1,5000000
900,329,1,12000000
1200,329,1,10000000
1500,374,1,8500000
1100,366,1,5750000
1045,366,1,5350000
677,318,1,2480000
677,318,1,2495000
1054,318,1,4200000
1055,318,1,4230000
677,318,1,2500000
574,318,1,2295000
892,318,1,3701000
677,318,1,2525000
570,318,1,2450000
570,318,1,2460000
1100,372,1,4300000
915,372,1,4200000
1000,372,1,4250000
1200,372,1,4350000
570,372,1,2400000
550,372,1,2450000
570,372,1,2490000
550,372,1,2400000
570,372,1,2485000
570,372,1,2500000
575,372,1,2475000
677,318,1,2700000
677,318,1,2650000
677,318,1,2675000
1077,332,1,4841000
1043,332,1,4688000
1347,332,1,6054000
1281,332,1,5758000
1321,332,1,5937000
1361,332,1,6117000
1294,332,1,5816000
1091,332,1,4904000
1038,332,1,4665000
997,332,1,4481000
994,375,1,6461000
984,375,1,6396000
1031,375,1,6636000
963,375,1,6259000
983,375,1,6389000
984,314,1,6396000
840,373,1,5400000
840,373,1,5050000
550,334,1,3800000
999,333,1,4934000
603,333,1,3400000
1152,333,1,5800000
603,333,1,3143000
612,333,1,3200000
804,310,1,4020000
950,310,1,4750000
891,310,1,4455000
604,310,1,3020000
857,310,1,4285000
773,310,1,3865000
1005,310,1,5025000
850,310,1,4250000
895,376,1,6265000
845,373,1,5070000
975,373,1,5850000
550,377,1,3000000
900,325,1,3510000
550,377,1,2750000
550,373,1,2850000
900,334,1,6600000
1069,314,1,6948000
994,314,1,6461000
983,314,1,6389000
983,371,1,6389000
880,373,1,4831000
1469,378,1,9548000
984,378,1,6396000
1409,378,1,9158000
983,378,1,6389000
1051,378,1,6831000
1021,378,1,6636000
994,378,1,6461000
1010,378,1,6565000
1265,378,1,8222000
1069,378,1,6948000
963,378,1,6259000
897,373,1,3229000
900,379,1,4000000
1265,375,1,8222000
1069,375,1,6948000
1409,375,1,9158000
983,375,1,6389000
1469,375,1,9548000
1010,375,1,6565000
1409,375,1,9158000
1021,375,1,6636000
994,375,1,6461000
1265,375,1,8222000
1085,343,1,7052000
600,306,1,4000000
1971,380,1,8353000
1595,380,1,7252000
1827,313,1,11399999
1286,313,1,8037000
1421,313,1,8881000
1593,313,1,9956000
1528,313,1,9550000
1951,316,1,9387000
1951,316,1,9400000
1191,381,1,6500000
591,382,1,3581000
1180,382,1,7150000
956,382,1,5793000
657,382,1,3981000
1225,380,1,4165000
977,380,1,3321000
900,334,1,6948999
895,334,1,6912000
875,334,1,6765000
932,316,1,4939000
1671,313,1,10800000
1286,313,1,8494000
1528,313,1,10100000
875,376,1,6845000
1278,336,1,4599000
1705,336,1,6136000
1221,336,1,4394000
1586,336,1,5708000
1723,336,1,6201000
1529,336,1,5502000
1237,336,1,4451000
1666,336,1,5995000
1546,313,1,9662000
1452,313,1,9075000
1550,313,1,9687000
1444,321,1,9500000
1541,321,1,10100000
1395,321,1,9200000
2500,383,1,47500000
1500,383,1,21000000
2102,384,1,29400000
2062,314,1,22000000
2458,383,1,33600000
2062,314,1,22000000
2042,384,1,28500000
2062,314,1,21000000
1555,314,1,15500000
1191,381,1,6400000
2500,350,1,37500000
3150,350,1,65000000
3150,350,1,65000000
540,373,1,2979000
525,373,1,2950000
1970,385,1,28000000
550,373,1,3011000
975,373,1,7500000
3405,384,1,45000000
3050,370,1,54900000
2781,350,1,55599999
2348,350,1,46900000
2316,370,1,32500000
945,339,1,4063000
765,339,1,3365000
765,339,1,3289000
725,339,1,3117000
2902,358,1,59000000
2902,358,1,59000000
1330,381,1,7200000
1183,381,1,6400000
697,381,1,6600000
740,340,1,3931000
900,340,1,4730000
1060,340,1,5529000
700,340,1,3732000
760,340,1,4033000
500,308,1,2535000
600,308,1,3264000
640,308,1,3347000
720,308,1,3972999
590,308,1,2982000
700,308,1,3869000
1090,308,1,5862000
1198,329,1,7367000
1938,322,1,24200000
1100,313,1,6589000
2610,350,1,56100000
2450,350,1,52600000
3225,350,1,75700000
2255,350,1,48400000
3810,350,1,104700000
2400,350,1,51600000
2200,350,1,47300000
1307,304,1,8792000
1314,304,1,8836000
1027,304,1,6995999
1358,304,1,9119000
1024,304,1,6977000
2686,304,1,19000000
1561,304,1,10400000
1296,304,1,8721000
1566,304,1,10400000
1829,304,1,13200000
1564,304,1,10400000
1348,304,1,9055000
1944,304,1,13799999
2630,304,1,18600000
2616,304,1,18500000
1599,304,1,10600000
1173,329,1,7213000
1584,329,1,9741000
1970,322,1,24600000
1871,322,1,23300000
1431,322,1,17800000
1831,322,1,22799999
2394,337,1,25299999
1517,337,1,16000000
1516,337,1,16000000
1685,337,1,17800000
1954,337,1,20700000
1888,337,1,20000000
1695,337,1,17900000
1496,337,1,15800000
1891,337,1,20000000
1495,337,1,15800000
1474,337,1,15600000
1611,337,1,17000000
1610,337,1,17000000
1923,337,1,20299999
1925,337,1,20400000
2350,337,1,24900000
915,369,1,3202000
915,369,1,3202000
1018,386,1,8900000
913,387,1,5400000
994,336,1,5100000
734,313,1,6500000
965,312,1,3377000
1110,369,1,3885000
1062,388,1,4000000
1062,388,1,4000000
1062,388,1,4000000
852,389,1,3322000
786,389,1,3065000
720,389,1,2808000
840,389,1,3276000
746,389,1,2909000
782,389,1,3049000
733,389,1,2858000
1565,378,1,8216000
1277,378,1,6704000
1767,378,1,9276000
1938,378,1,10100000
2627,378,1,13700000
3234,378,1,16900000
2020,378,1,10600000
1355,378,1,7113000
1639,378,1,8604000
1859,378,1,9759000
1758,378,1,9229000
1506,321,1,12100000
1444,321,1,11600000
1282,321,1,10200000
1215,321,1,9742000
1464,321,1,11700000
965,321,1,7867000
1100,321,1,8767000
1068,321,1,8589000
1975,331,1,30000000
1975,322,1,30000000
1024,366,1,6500000
592,390,1,4000000
1076,326,1,9000000
1062,352,1,4000000
1060,388,1,4000000
1276,303,1,7500000
984,378,1,6396000
983,378,1,6389000
1051,314,1,6831000
994,378,1,6461000
1021,314,1,6636000
1010,314,1,6565000
1321,375,1,7569000
639,318,1,2725000
645,318,1,2725000
750,346,1,3500000
1002,367,1,6600000
984,391,1,7600000
1123,392,1,5900000
880,393,1,4600000
1080,393,1,5700000
809,393,1,4200000
1058,392,1,5861000
1116,392,1,6138000
1222,392,1,6476000
871,325,1,3743000
750,368,1,2850000
835,372,1,3173000
871,325,1,3743000
984,394,1,4708000
884,395,1,3094000
920,325,1,3956000
600,394,1,2880000
638,325,1,2743000
885,318,1,3363000
706,395,1,2471000
841,318,1,3195000
1160,325,1,4988000
805,392,1,3250000
809,392,1,3300000
1439,375,1,8214000
614,375,1,3893000
1909,375,1,10700000
1092,320,1,6434000
797,320,1,4623000
816,320,1,4733000
816,320,1,4733000
835,396,1,3422999
845,396,1,3461000
1220,396,1,5063000
1159,390,1,6500000
1159,315,1,6500000
1131,397,1,6500000
1056,309,1,4011999
1255,308,1,5647000
1010,339,1,4545000
862,308,1,3879000
862,308,1,3879000
636,309,1,2416000
411,317,1,2250000
472,317,1,2584000
622,375,1,3934000
1691,375,1,9643000
1138,375,1,6618000
1569,304,1,9861000
1208,304,1,7530000
1316,304,1,8161000
1647,304,1,10000000
1229,304,1,7652000
1618,304,1,9925000
1227,304,1,7641000
1288,304,1,7997000
1302,304,1,8079000
1200,304,1,7483000
1231,304,1,7664000
1230,304,1,7658000
738,317,1,4000000
528,317,1,2890000
379,317,1,2075000
1414,317,1,7700000
960,317,1,5256000
875,317,1,4790000
1428,317,1,7800000
765,317,1,4188000
748,317,1,4000000
1500,313,1,12500000
1298,343,1,9086000
1149,343,1,8043000
1149,343,1,8043000
1068,343,1,7476000
1068,343,1,7476000
899,343,1,6593000
1078,398,1,4519000
905,398,1,3810000
882,398,1,3615999
775,398,1,3277000
1201,317,1,5244000
1039,317,1,4563000
971,317,1,4278000
899,317,1,3875000
781,399,1,3479999
1100,322,1,15400000
1266,400,1,7342000
1000,400,1,5800000
981,400,1,5689000
1223,353,1,5870000
1071,353,1,5140000
955,353,1,4784000
900,353,1,4520000
851,353,1,4084000
530,353,1,2273000
1300,317,1,7450000
1260,317,1,7130000
1107,317,1,6088000
1200,312,1,5200000
954,312,1,4000000
954,328,1,4500000
954,312,1,5000000
1320,401,1,6336000
1320,402,1,6336000
1135,317,1,5380000
495,317,1,2428000
960,317,1,4628000
830,317,1,4069000
765,317,1,3789000
1020,403,1,5090000
990,403,1,4955000
1310,403,1,6395000
1340,403,1,6530000
952,346,1,5150000
1270,346,1,6804000
1330,346,1,7116000
1250,346,1,6700000
1020,321,1,6010000
950,321,1,5525000
880,321,1,5340000
990,346,1,5348000
920,346,1,4984000
970,346,1,5244000
945,317,1,4836000
1068,317,1,5126000
1260,343,1,9198000
843,373,1,4172000
932,373,1,4613000
1000,373,1,4950000
1100,373,1,5445000
859,312,1,4174000
965,312,1,4689000
1266,404,1,6076000
950,400,1,5130000
900,400,1,4860000
860,403,1,4257000
880,403,1,4356000
1020,393,1,4488000
1260,393,1,5544000
930,400,1,5022000
925,393,1,4070000
870,393,1,3828000
869,312,1,3953000
983,356,1,4718000
1066,404,1,5116000
900,328,1,4140000
870,356,1,4176000
975,393,1,4290000
884,393,1,3889000
1150,403,1,7130000
975,312,1,4800000
879,312,1,4400000
732,317,1,3367000
884,321,1,4300000
700,317,1,3220000
1048,334,1,5921000
1200,356,1,5460000
945,334,1,4299000
1200,334,1,5460000
983,356,1,4472000
1066,356,1,4850000
942,334,1,5181000
795,334,1,4372000
865,356,1,4086999
1277,328,1,6033000
1066,328,1,5036000
896,334,1,4928000
800,312,1,3800000
985,312,1,4678000
1266,334,1,6963000
1100,356,1,5197000
1100,405,1,6050000
865,312,1,4108000
1300,312,1,6175000
1100,328,1,5197000
800,404,1,3779999
865,328,1,4086999
1277,404,1,6033000
783,312,1,3719000
600,312,1,2850000
1300,373,1,6175000
1200,373,1,5700000
1100,373,1,5225000
985,373,1,4678000
943,373,1,4479000
865,373,1,4108000
888,373,1,4218000
1566,322,1,19500000
954,344,1,4500000
1363,344,1,6300000
1225,327,1,5000000
970,380,1,4000000
983,327,1,4000000
977,327,1,4000000
1089,327,1,4500000
976,327,1,4000000
1040,343,1,6240000
1010,373,1,4040000
1040,389,1,4000000
835,373,1,3340000
1550,345,1,19000000
935,343,1,5610000
940,308,1,4653000
1004,308,1,4969000
926,308,1,4583000
1277,308,1,6321000
1212,308,1,5999000
1213,308,1,6004000
987,308,1,4885000
921,308,1,4558000
943,308,1,4667000
1195,308,1,5915000
982,308,1,4860000
1197,308,1,5925000
948,308,1,4692000
1267,308,1,6271000
925,406,1,8500000
1035,316,1,5000000
2692,407,1,65000000
3355,314,1,51600000
2450,384,1,33000000
1000,387,1,3600000
3050,370,1,54900000
850,382,1,5700000
677,318,1,2500000
950,342,1,11000000
855,307,1,4400000
576,307,1,3200000
603,333,1,3200000
1710,307,1,8000000
1184,317,1,6151000
905,317,1,5597000
1030,317,1,5587000
993,317,1,5246000
926,317,1,5208000
998,317,1,5270000
899,317,1,4801000
929,317,1,4943000
983,317,1,5199000
955,317,1,5066000
978,317,1,5175000
910,317,1,4853000
909,317,1,4924000
980,317,1,5184000
933,317,1,4962000
1575,306,1,9442000
610,306,1,3656000
1090,306,1,6534000
1790,306,1,10700000
1295,402,1,7252000
1300,402,1,7280000
1115,373,1,4460000
915,373,1,3660000
1110,373,1,3885000
1285,408,1,7195999
840,318,1,4000000
815,318,1,4000000
915,318,1,4300000
810,318,1,3900000
910,318,1,4300000
840,318,1,3960000
1131,302,1,4942000
1107,318,1,4426000
1447,318,1,5786000
570,318,1,2279000
1647,318,1,6586000
1081,318,1,4322000
1229,318,1,4914000
1057,318,1,4226000
578,318,1,2311000
1567,318,1,6266000
1641,409,1,8675000
1641,364,1,8675000
1641,364,1,8675000
2062,314,1,24500000
1194,335,1,6217000
1641,320,1,8675000
1641,323,1,8675000
1641,323,1,8675000
1580,410,1,23000000
1251,347,1,5316000
1067,347,1,4534000
1036,347,1,4403000
1423,404,1,7541000
1222,404,1,6476000
960,404,1,5088000
883,404,1,4679000
1423,356,1,7541000
1222,356,1,6476000
960,356,1,5088000
